	Name	Year_	Month	Day	date_time	Latitude	Longitude	Maximum_sustained_wind_in_knots	Minimum_Pressure_in_millibars
52224	TEN	2020	7	29	2020-07-29 18:00:00	12.7	-19.7	25.0	1009.0
52225	TEN	2020	7	30	2020-07-30 00:00:00	12.7	-20.1	25.0	1009.0
52226	TEN	2020	7	30	2020-07-30 06:00:00	12.8	-20.4	25.0	1009.0
52227	TEN	2020	7	30	2020-07-30 12:00:00	13.0	-20.4	30.0	1008.0
52228	TEN	2020	7	30	2020-07-30 18:00:00	13.1	-20.2	30.0	1008.0
52229	TEN	2020	7	31	2020-07-31 00:00:00	13.2	-20.0	30.0	1008.0
52230	TEN	2020	7	31	2020-07-31 06:00:00	13.7	-19.7	30.0	1008.0
52231	TEN	2020	7	31	2020-07-31 12:00:00	14.5	-19.4	30.0	1008.0
52232	TEN	2020	7	31	2020-07-31 18:00:00	15.5	-19.7	30.0	1008.0
52233	TEN	2020	8	1	2020-08-01 00:00:00	16.5	-20.3	30.0	1008.0
52234	TEN	2020	8	1	2020-08-01 06:00:00	17.4	-21.0	30.0	1008.0
52235	TEN	2020	8	1	2020-08-01 12:00:00	18.3	-21.8	25.0	1009.0
52236	TEN	2020	8	1	2020-08-01 18:00:00	19.0	-23.0	25.0	1009.0
52237	TEN	2020	8	2	2020-08-02 00:00:00	19.4	-24.4	20.0	1010.0
