	Name	Year_	Month	Day	date_time	Latitude	Longitude	Maximum_sustained_wind_in_knots	Minimum_Pressure_in_millibars
52460	RENE	2020	9	6	2020-09-06 18:00:00	14.6	-18.1	25.0	1006.0
52461	RENE	2020	9	7	2020-09-07 00:00:00	14.8	-19.0	25.0	1005.0
52462	RENE	2020	9	7	2020-09-07 06:00:00	15.2	-19.8	30.0	1004.0
52463	RENE	2020	9	7	2020-09-07 12:00:00	15.6	-20.7	30.0	1003.0
52464	RENE	2020	9	7	2020-09-07 18:00:00	15.9	-21.8	35.0	1002.0
52465	RENE	2020	9	8	2020-09-08 00:00:00	16.1	-22.9	35.0	1001.0
52466	RENE	2020	9	8	2020-09-08 06:00:00	16.3	-24.2	35.0	1001.0
52467	RENE	2020	9	8	2020-09-08 12:00:00	16.4	-25.7	35.0	1001.0
52468	RENE	2020	9	8	2020-09-08 18:00:00	16.6	-27.1	30.0	1003.0
52469	RENE	2020	9	9	2020-09-09 00:00:00	16.8	-28.6	30.0	1004.0
52470	RENE	2020	9	9	2020-09-09 06:00:00	17.1	-30.0	30.0	1004.0
52471	RENE	2020	9	9	2020-09-09 12:00:00	17.3	-31.2	35.0	1003.0
52472	RENE	2020	9	9	2020-09-09 18:00:00	17.6	-32.4	35.0	1003.0
52473	RENE	2020	9	10	2020-09-10 00:00:00	17.9	-33.5	35.0	1003.0
52474	RENE	2020	9	10	2020-09-10 06:00:00	18.1	-34.4	35.0	1003.0
52475	RENE	2020	9	10	2020-09-10 12:00:00	18.4	-35.3	40.0	1002.0
52476	RENE	2020	9	10	2020-09-10 18:00:00	18.8	-36.3	40.0	1002.0
52477	RENE	2020	9	11	2020-09-11 00:00:00	19.1	-37.2	35.0	1003.0
52478	RENE	2020	9	11	2020-09-11 06:00:00	19.5	-38.2	35.0	1003.0
52479	RENE	2020	9	11	2020-09-11 12:00:00	19.9	-39.3	35.0	1004.0
52480	RENE	2020	9	11	2020-09-11 18:00:00	20.4	-40.6	35.0	1004.0
52481	RENE	2020	9	12	2020-09-12 00:00:00	21.1	-41.8	35.0	1004.0
52482	RENE	2020	9	12	2020-09-12 06:00:00	21.9	-42.9	35.0	1004.0
52483	RENE	2020	9	12	2020-09-12 12:00:00	22.8	-44.0	30.0	1006.0
52484	RENE	2020	9	12	2020-09-12 18:00:00	23.7	-45.0	30.0	1007.0
52485	RENE	2020	9	13	2020-09-13 00:00:00	24.7	-46.0	30.0	1008.0
52486	RENE	2020	9	13	2020-09-13 06:00:00	25.8	-46.9	30.0	1009.0
52487	RENE	2020	9	13	2020-09-13 12:00:00	26.7	-47.3	30.0	1009.0
52488	RENE	2020	9	13	2020-09-13 18:00:00	27.4	-47.5	25.0	1009.0
52489	RENE	2020	9	14	2020-09-14 00:00:00	27.5	-47.8	25.0	1009.0
52490	RENE	2020	9	14	2020-09-14 06:00:00	27.6	-48.0	25.0	1009.0
52491	RENE	2020	9	14	2020-09-14 12:00:00	27.5	-48.4	25.0	1009.0
