	Name	Year_	Month	Day	date_time	Latitude	Longitude	Maximum_sustained_wind_in_knots	Minimum_Pressure_in_millibars
52034	BERTHA	2020	5	27	2020-05-27 06:00:00	31.5	-78.8	40.0	1006.0
52035	BERTHA	2020	5	27	2020-05-27 12:00:00	32.6	-79.5	45.0	1005.0
52036	BERTHA	2020	5	27	2020-05-27 13:30:00	32.9	-79.7	45.0	1005.0
52037	BERTHA	2020	5	27	2020-05-27 18:00:00	33.7	-80.1	30.0	1007.0
52038	BERTHA	2020	5	28	2020-05-28 00:00:00	34.9	-80.7	25.0	1008.0
52039	BERTHA	2020	5	28	2020-05-28 06:00:00	37.1	-81.1	20.0	1011.0
52040	BERTHA	2020	5	28	2020-05-28 12:00:00	39.9	-80.6	20.0	1011.0
