	Name	Year_	Month	Day	date_time	Latitude	Longitude	Maximum_sustained_wind_in_knots	Minimum_Pressure_in_millibars
52520	TEDDY	2020	9	12	2020-09-12 06:00:00	11.0	-31.4	25.0	1007.0
52521	TEDDY	2020	9	12	2020-09-12 12:00:00	11.2	-32.4	30.0	1006.0
52522	TEDDY	2020	9	12	2020-09-12 18:00:00	11.4	-33.3	30.0	1005.0
52523	TEDDY	2020	9	13	2020-09-13 00:00:00	11.6	-34.2	30.0	1005.0
52524	TEDDY	2020	9	13	2020-09-13 06:00:00	11.9	-35.1	30.0	1005.0
52525	TEDDY	2020	9	13	2020-09-13 12:00:00	12.2	-36.2	30.0	1006.0
52526	TEDDY	2020	9	13	2020-09-13 18:00:00	12.6	-37.4	30.0	1006.0
52527	TEDDY	2020	9	14	2020-09-14 00:00:00	12.9	-38.7	35.0	1004.0
52528	TEDDY	2020	9	14	2020-09-14 06:00:00	12.9	-40.4	35.0	1004.0
52529	TEDDY	2020	9	14	2020-09-14 12:00:00	12.9	-42.1	35.0	1004.0
52530	TEDDY	2020	9	14	2020-09-14 18:00:00	12.9	-43.4	40.0	1003.0
52531	TEDDY	2020	9	15	2020-09-15 00:00:00	13.0	-44.5	45.0	1002.0
52532	TEDDY	2020	9	15	2020-09-15 06:00:00	13.4	-45.5	50.0	1001.0
52533	TEDDY	2020	9	15	2020-09-15 12:00:00	13.8	-46.6	55.0	999.0
52534	TEDDY	2020	9	15	2020-09-15 18:00:00	14.2	-47.4	55.0	997.0
52535	TEDDY	2020	9	16	2020-09-16 00:00:00	14.7	-48.0	65.0	987.0
52536	TEDDY	2020	9	16	2020-09-16 06:00:00	15.4	-48.6	80.0	978.0
52537	TEDDY	2020	9	16	2020-09-16 12:00:00	16.1	-49.3	85.0	972.0
52538	TEDDY	2020	9	16	2020-09-16 18:00:00	16.8	-50.2	85.0	972.0
52539	TEDDY	2020	9	17	2020-09-17 00:00:00	17.4	-51.1	85.0	970.0
52540	TEDDY	2020	9	17	2020-09-17 06:00:00	18.1	-52.0	90.0	966.0
52541	TEDDY	2020	9	17	2020-09-17 12:00:00	18.9	-52.8	100.0	960.0
52542	TEDDY	2020	9	17	2020-09-17 18:00:00	19.7	-53.7	115.0	948.0
52543	TEDDY	2020	9	18	2020-09-18 00:00:00	20.4	-54.4	120.0	945.0
52544	TEDDY	2020	9	18	2020-09-18 06:00:00	21.1	-55.1	115.0	946.0
52545	TEDDY	2020	9	18	2020-09-18 12:00:00	21.7	-55.8	110.0	947.0
52546	TEDDY	2020	9	18	2020-09-18 18:00:00	22.5	-56.5	105.0	949.0
52547	TEDDY	2020	9	19	2020-09-19 00:00:00	23.5	-57.2	105.0	945.0
52548	TEDDY	2020	9	19	2020-09-19 06:00:00	24.4	-57.9	100.0	947.0
52549	TEDDY	2020	9	19	2020-09-19 12:00:00	25.4	-58.7	100.0	950.0
52550	TEDDY	2020	9	19	2020-09-19 18:00:00	26.2	-59.7	100.0	953.0
52551	TEDDY	2020	9	20	2020-09-20 00:00:00	26.9	-60.8	95.0	956.0
52552	TEDDY	2020	9	20	2020-09-20 06:00:00	27.5	-61.9	90.0	958.0
52553	TEDDY	2020	9	20	2020-09-20 12:00:00	28.0	-62.6	85.0	963.0
52554	TEDDY	2020	9	20	2020-09-20 18:00:00	28.5	-63.3	80.0	964.0
52555	TEDDY	2020	9	21	2020-09-21 00:00:00	29.0	-63.7	80.0	963.0
52556	TEDDY	2020	9	21	2020-09-21 06:00:00	29.7	-63.5	80.0	962.0
52557	TEDDY	2020	9	21	2020-09-21 12:00:00	30.5	-62.9	80.0	960.0
52558	TEDDY	2020	9	21	2020-09-21 18:00:00	32.2	-61.8	80.0	958.0
52559	TEDDY	2020	9	22	2020-09-22 00:00:00	34.6	-61.4	85.0	956.0
52560	TEDDY	2020	9	22	2020-09-22 06:00:00	37.6	-62.1	90.0	952.0
52561	TEDDY	2020	9	22	2020-09-22 12:00:00	39.1	-63.5	90.0	949.0
52562	TEDDY	2020	9	22	2020-09-22 18:00:00	40.3	-64.2	80.0	952.0
52563	TEDDY	2020	9	23	2020-09-23 00:00:00	41.8	-64.2	65.0	954.0
52564	TEDDY	2020	9	23	2020-09-23 06:00:00	43.2	-63.3	60.0	957.0
52565	TEDDY	2020	9	23	2020-09-23 12:00:00	45.0	-62.1	55.0	964.0
52566	TEDDY	2020	9	23	2020-09-23 18:00:00	47.4	-60.4	50.0	974.0
52567	TEDDY	2020	9	24	2020-09-24 00:00:00	49.7	-58.2	45.0	975.0
52568	TEDDY	2020	9	24	2020-09-24 06:00:00	52.8	-55.8	40.0	977.0
